Plant|Control #|Part #|Product Version|Die
1815|A19D003|000000007198311410|0007|YA1
1815|A14J005|000000007198333940|0001|Y4
1815|A14J005|000000007198333940|0002|Y4
1815|A14J005|000000007198333940|0003|Y4
1815|A14J005|000000007198333940|0004|Y4
1815|A14J005|000000007198333940|0005|Y4
1815|A14J005|000000007198333940|0006|Y4
1815|A14J005|000000007198333940|0007|Y4
1815|A14J005|000000007198333940|0008|Y4
1815|B20H001|000000007198364230|0001|YA1
1815|B20C002|000000007198405130|0001|YA1
1815|B20C002|000000007198405130|0002|YA1
1815|B20C002|000000007198405130|0003|YA1
1815|B20C002|000000007198405130|0004|YA1
1815|B20B002|000000007198412030|0001|YA1
1815|B20B002|000000007198412030|0004|YA1
1815|B21C001|000000007198433440|0001|YA1
1815|B21C001|000000007198433440|0002|YA1
1815|B21C001|000000007198433440|0003|YA1
1815|B21C001|000000007198433440|0004|YA1
1815|B21C001|000000007198433440|0005|YA1
1815|B23J002|000000007198458830|0001|YA2
1815|B23J002|000000007198458830|0002|YA2
1815|B23J002|000000007198458830|0003|YA2
1815|B23J002|000000007198458830|0004|YA2
1815|B23J002|000000007198458830|0007|YA2
1815|B23J002|000000007198458830|0008|YA2
1815|B21F003|000000007198459340|0002|YA1
1815|B21F003|000000007198459340|0003|YA1
1815|B21F003|000000007198459340|0006|YA1
1815|B21F003|000000007198459340|0007|YA1
1815|B21F003|000000007198459340|0008|YA1
1815|B21F003|000000007198459340|0012|YA1
1815|B23J002|000000007198459460|0002|YA2
1815|B23J002|000000007198459460|0003|YA2
1815|B23J002|000000007198459460|0009|YA2
1815|B23J002|000000007198459460|0011|YA2
1815|B23J002|000000007198459460|0012|YA2
1815|B23J002|000000007198463390|0001|YA2
1815|B23J002|000000007198463390|0002|YA2
1815|B23J002|000000007198463390|0003|YA2
1815|B21C001|000000007198465310|0001|YA1
1815|B21C001|000000007198465310|0002|YA1
1815|B21C001|000000007198465310|0003|YA1
1815|B21C001|000000007198465310|0004|YA1
1815|B21C001|000000007198465310|0005|YA1
1815|B21H004|000000007198481430|0001|YA1
1815|B21H004|000000007198481430|0002|YA1
1815|B21H004|000000007198481430|0003|YA1
1815|B21H004|000000007198481430|0004|YA1
1815|B21H004|000000007198481430|0005|YA1
1815|B21H004|000000007198481430|0006|YA1
1815|B21H004|000000007198481430|0007|YA1
1815|B21H004|000000007198481430|0008|YA1
1815|B21H004|000000007198481430|0011|YA1
1815|B21H004|000000007198481430|0012|YA1
1815|B21H004|000000007198481430|0013|YA1
1815|B21H004|000000007198481430|0014|YA1
1815|B21H004|000000007198481430|0015|YA1
1815|B21H004|000000007198481430|0016|YA1
1815|B21H002|000000007198483340|0001|YA1
1815|A21B005|000000007198491330|0002|YA1
1815|A21B005|000000007198491330|0003|YA1
1815|A21B005|000000007198491330|0004|YA1
1815|A21B005|000000007198491330|0005|YA1
1815|A21B005|000000007198491330|0006|YA1
1815|A21B005|000000007198494430|0001|YA1
1815|A21B005|000000007198494430|0002|YA1
1815|A21B005|000000007198494430|0003|YA1
1815|A21B005|000000007198494430|0004|YA1
1815|A21B005|000000007198494430|0005|YA1
1815|A21B005|000000007198494430|0006|YA1
1815|A21C002|000000007198546030|0001|YA1
1815|B21J001|000000007198635430|0001|YA1
1815|B21J001|000000007198635430|0002|YA1
1815|B21J001|000000007198635430|0003|YA1
1815|B21J001|000000007198635430|0004|YA1
1815|B21J001|000000007198635430|0005|YA1
1815|B22L004|000000007198798030|0001|YA1
1815|B22L004|000000007198798030|0002|YA1
1815|B22L004|000000007198798030|0003|YA1
1815|B22L004|000000007198798030|0004|YA1
1815|A23A001|000000007198798540|0001|YA1
1815|A23A001|000000007198798540|0002|YA1
1815|A23A001|000000007198798540|0003|YA1
1815|A23A001|000000007198798540|0004|YA1
1815|A23A001|000000007198798540|0005|YA1
1815|A23A001|000000007198798540|0006|YA1
1815|A23A001|000000007198798540|0007|YA1
1815|A23A001|000000007198798930|0001|YA1
1815|A23A001|000000007198798930|0002|YA1
1815|A23A001|000000007198798930|0003|YA1
1815|A23A001|000000007198798930|0004|YA1
1815|A23A001|000000007198798930|0005|YA1
1815|A23A001|000000007198798930|0006|YA1
1815|A23A001|000000007198798930|0007|YA1
1815|A23A001|000000007198799140|0001|YA1
1815|A23A001|000000007198799140|0002|YA1
1815|A23A001|000000007198799140|0003|YA1
1815|A23A001|000000007198799140|0004|YA1
1815|A23A001|000000007198799140|0005|YA1
1815|A23A001|000000007198799140|0006|YA1
1815|A23A001|000000007198799140|0007|YA1
1815|A22J002|000000007198799330|0001|YA1
1815|A22J002|000000007198799330|0005|YA1
1815|A22J002|000000007198799330|0006|YA1
1815|A22J002|000000007198799330|0007|YA1
1815|B22J001|000000007198800030|0001|YA1
1815|B22J001|000000007198800030|0002|YA1
1815|B22J001|000000007198800030|0003|YA1
1815|B22J001|000000007198800130|0001|YA1
1815|B22J001|000000007198800130|0002|YA1
1815|B22J001|000000007198800130|0003|YA1
1815|B22J001|000000007198800130|0004|YA1
1815|B22J001|000000007198800130|0005|YA1
1815|B22J001|000000007198800240|0001|YA1
1815|B22J001|000000007198800240|0002|YA1
1815|B22J001|000000007198800240|0003|YA1
1815|B22J001|000000007198800340|0001|YA1
1815|B22J001|000000007198800340|0002|YA1
1815|B22J001|000000007198800340|0003|YA1
1815|B22J001|000000007198800340|0004|YA1
1815|B22J001|000000007198800340|0005|YA1
1815|A24B001|000000007198805630|0001|YA1
1815|A24B001|000000007198805630|0002|YA1
1815|A24B001|000000007198805630|0003|YA1
1815|A24B001|000000007198805630|0004|YA1
1815|A24B001|000000007198805630|0005|YA1
1815|A24B001|000000007198805630|0006|YA1
1815|A24B001|000000007198805630|0007|YA1
1815|A24B001|000000007198805740|0001|YA1
1815|A24B001|000000007198805740|0002|YA1
1815|A24B001|000000007198805740|0003|YA1
1815|A24B001|000000007198805740|0004|YA1
1815|A24B001|000000007198805740|0005|YA1
1815|A24B001|000000007198805740|0006|YA1
1815|A24B001|000000007198805740|0007|YA1
1815|A24B001|000000007198805810|0001|YA1
1815|A24B001|000000007198805810|0002|YA1
1815|A24B001|000000007198805810|0003|YA1
1815|A24B001|000000007198805810|0004|YA1
1815|A24B001|000000007198805810|0005|YA1
1815|A24B001|000000007198805810|0006|YA1
1815|A24B001|000000007198805810|0007|YA1
1815|A24B001|000000007198805930|0001|YA1
1815|A24B001|000000007198805930|0002|YA1
1815|A24B001|000000007198805930|0003|YA1
1815|A24B001|000000007198805930|0004|YA1
1815|A24B001|000000007198805930|0005|YA1
1815|A24B001|000000007198805930|0006|YA1
1815|A24B001|000000007198805930|0007|YA1
1815|B18D005|000000007198828830|0001|YA1
1815|B18D005|000000007198828830|0002|YA1
1815|B18D005|000000007198828830|0003|YA1
1815|B18D005|000000007198828830|0004|YA1
1815|B18D005|000000007198828830|0006|YA1
1815|A15D002|000000007198882630|0002|Y1
1815|A15D002|000000007198882630|0003|Y1
1815|A15D002|000000007198882630|0004|Y1
1815|A15D002|000000007198882630|0009|Y1
1815|A15D002|000000007198882630|0011|Y1
1815|A15D002|000000007198882630|0013|Y1
1815|A15D002|000000007198882630|0014|Y1
1815|A15D002|000000007198882630|0015|Y1
1815|A15D002|000000007198882630|0016|Y1
1815|A23G001|000000007198905130|0001|YA1
1815|A23G001|000000007198905130|0005|YA1
1815|A23G001|000000007198905130|0006|YA1
1815|A23G001|000000007198905130|0007|YA1
1815|A23G001|000000007198908230|0001|YA1
1815|A23G001|000000007198908230|0002|YA1
1815|A23G001|000000007198908230|0003|YA1
1815|A23G001|000000007198908230|0004|YA1
1815|A23G001|000000007198908330|0001|YA1
1815|A23G001|000000007198908330|0005|YA1
1815|A23G001|000000007198908330|0006|YA1
1815|A23G001|000000007198908330|0007|YA1
1815|A23G001|000000007198908430|0001|YA1
1815|A23G001|000000007198908430|0002|YA1
1815|A23G001|000000007198908430|0003|YA1
1815|A23G001|000000007198908430|0004|YA1
1815|A23G001|000000007198908540|0001|YA1
1815|A23G001|000000007198908540|0005|YA1
1815|A23G001|000000007198908540|0006|YA1
1815|A23G001|000000007198908540|0007|YA1
1815|A23G001|000000007198908640|0001|YA1
1815|A23G001|000000007198908640|0002|YA1
1815|A23G001|000000007198908640|0003|YA1
1815|A23G001|000000007198908640|0004|YA1
1815|A23G001|000000007198908740|0001|YA1
1815|A23G001|000000007198908740|0005|YA1
1815|A23G001|000000007198908740|0006|YA1
1815|A23G001|000000007198908740|0007|YA1
1815|A23G001|000000007198908840|0001|YA1
1815|A23G001|000000007198908840|0002|YA1
1815|A23G001|000000007198908840|0003|YA1
1815|A23G001|000000007198908840|0004|YA1
1815|B23L002|000000007198954830|0001|YA1
1815|B23L002|000000007198954830|0002|YA1
1815|B23L002|000000007198954830|0003|YA1
1815|B23L002|000000007198954830|0004|YA1
1815|B23L002|000000007198954830|0005|YA1
1815|B18D005|000000007198983530|0001|YA1
1815|B18D005|000000007198983530|0002|YA1
1815|B18D005|000000007198983530|0003|YA1
1815|B18D005|000000007198983530|0005|YA1
1815|B18D005|000000007198983530|0006|YA1
1815||000000007218914040|0001|
1815|T0621|000000007222142430|0001|T0621-HTTSEAUT
1815|T0621|000000007222142440|0001|T0621-HTTSEAUT
1815||000000007222421030|0001|
1815|N1111|000000007222621440|0001|N1111-HTTSEAUT
1815|T0721|000000007222743440|0001|T0721-HTTSEAUT
1815|T0731|000000007222744430|0001|T0731-HTTSEAUT
1815|T0731|000000007222744440|0001|T0731-HTTSEAUT
1815|T0741|000000007222746430|0001|T0741-HTTSEAUT
1815|T0741|000000007222746430|0002|T0741-HTTSEAUT
1815|T0741|000000007222746440|0001|T0741-HTTSEAUT
1815|T0741|000000007222746440|0002|T0741-HTTSEAUT
1815|T0751|000000007222754430|0001|T0751-HTTSEAUT
1815|N2411|000000007223132430|0001|N2411-HTTSEAUT
1815|N2411|000000007223132460|0001|N2411-HTTSEAUT
1815|N2411|000000007223132480|0001|N2411-HTTSEAUT
1815|N0611|000000007223182330|0001|N0611-HTTSEAUT
1815|T0611|000000007223182440|0001|T0611-HTTSEAUT
1815|T0761|000000007223183440|0001|T0761-HTTSEAUT
1815|N0221|000000007223184440|0001|N0221-HTTSEAUT
1815|F1421|000000007223186440|0001|F1421-HTTENS
1815|F4121|000000007223188440|0001|F4121-HTTENS
1815|N1401|000000007223192630|0001|N1401-HTTSEAUT
1815|N1401|000000007223192780|0001|N1401-HTTSEAUT
1815|P1221|000000007223193530|0001|P1221-HTTENS
1815|F3621|000000007223614630|0001|F3621-HTTENS
1815|T0701|000000007223622440|0001|T0701-HTTSEAUT
1815|P1051|000000007223622830|0001|P1051-HTTENS
1815|N3201|000000007223782630|0001|N3201-HTTSEAUT
1815|T0661|000000007223932740|0001|T0661-HTTSEAUT
1815|F1064|000000007225271290|0001|F1064-HTTENS
1815|N2181|000000007225899230|0001|N2181-HTTSEAUT
1815|N3821|000000007225960960|0001|N3821-HTTSEAUT
1815|F2151|000000007228514770|0001|F2151-HTTENS
1815|F3731|000000007228524870|0001|F3731-HTTENS
1815|N1231|000000007229918460|0001|N1231-HTTSEAUT
1815|N1231|000000007229918580|0001|N1231-HTTSEAUT
1815|F2301|000000007234440030|0001|F2301-HTTENS
1815|F2301|000000007234440030|0002|F2301-HTTENS
1815|P0171|000000007234440230|0001|P0171-HTTENS
1815|P0911|000000007234448230|0001|P0911-HTTENS
1815||000000007241520230|0001|
1815||000000007258709330|0001|
1815|T0691|000000007258724030|0001|T0691-HTTSEAUT
1815|AM541|000000007277076330|0001|AM541-HTTAUT
1815|AM541|000000007277076330|0002|AM541-HTTAUT
1815|AM541|000000007277076330|0003|AM541-HTTAUT
1815|AM541|000000007277076330|0004|AM541-HTTAUT
1815|AM541|000000007277076330|0005|AM541-HTTAUT
1815|AM541|000000007277076330|0007|AM541-HTTAUT
1815|AM541|000000007277076430|0001|AM541-HTTAUT
1815|AM541|000000007277076430|0003|AM541-HTTAUT
1815|AM541|000000007277076430|0004|AM541-HTTAUT
1815|AM541|000000007277076430|0005|AM541-HTTAUT
1815|AM541|000000007277076430|0006|AM541-HTTAUT
1815|AM541|000000007277076430|0007|AM541-HTTAUT
1815|AM541|000000007277076530|0001|AM541-HTTAUT
1815|AM541|000000007277076530|0002|AM541-HTTAUT
1815|AM541|000000007277076530|0003|AM541-HTTAUT
1815|AM541|000000007277076530|0004|AM541-HTTAUT
1815|AM541|000000007277076530|0005|AM541-HTTAUT
1815|AM541|000000007277076530|0007|AM541-HTTAUT
1815|AM541|000000007277076630|0001|AM541-HTTAUT
1815|AM541|000000007277076630|0003|AM541-HTTAUT
1815|AM541|000000007277076630|0004|AM541-HTTAUT
1815|AM541|000000007277076630|0005|AM541-HTTAUT
1815|AM541|000000007277076630|0006|AM541-HTTAUT
1815|AM541|000000007277076630|0007|AM541-HTTAUT
1815|AM541|000000007277076730|0001|AM541-HTTAUT
1815|AM541|000000007277076730|0003|AM541-HTTAUT
1815|AM541|000000007277076730|0004|AM541-HTTAUT
1815|AM541|000000007277076730|0005|AM541-HTTAUT
1815|AM541|000000007277076730|0006|AM541-HTTAUT
1815|AM541|000000007277076730|0007|AM541-HTTAUT
1815|AM541|000000007277076830|0001|AM541-HTTAUT
1815|AM541|000000007277076830|0003|AM541-HTTAUT
1815|AM541|000000007277076830|0004|AM541-HTTAUT
1815|AM541|000000007277076830|0005|AM541-HTTAUT
1815|AM541|000000007277076830|0006|AM541-HTTAUT
1815|AM541|000000007277076830|0007|AM541-HTTAUT
1815|AM541|000000007277076930|0001|AM541-HTTAUT
1815|AM541|000000007277076930|0003|AM541-HTTAUT
1815|AM541|000000007277076930|0004|AM541-HTTAUT
1815|AM541|000000007277076930|0005|AM541-HTTAUT
1815|AM541|000000007277076930|0006|AM541-HTTAUT
1815|AM541|000000007277076930|0007|AM541-HTTAUT
1815|AM541|000000007277077030|0001|AM541-HTTAUT
1815|AM541|000000007277077030|0003|AM541-HTTAUT
1815|AM541|000000007277077030|0004|AM541-HTTAUT
1815|AM541|000000007277077030|0005|AM541-HTTAUT
1815|AM541|000000007277077030|0006|AM541-HTTAUT
1815|AM541|000000007277077030|0007|AM541-HTTAUT
1815|AM541|000000007277077130|0001|AM541-HTTAUT
1815|AM541|000000007277077130|0003|AM541-HTTAUT
1815|AM541|000000007277077130|0004|AM541-HTTAUT
1815|AM541|000000007277077130|0005|AM541-HTTAUT
1815|AM541|000000007277077130|0006|AM541-HTTAUT
1815|AM541|000000007277077130|0007|AM541-HTTAUT
1815|AM541|000000007277077230|0001|AM541-HTTAUT
1815|AM541|000000007277077230|0003|AM541-HTTAUT
1815|AM541|000000007277077230|0004|AM541-HTTAUT
1815|AM541|000000007277077230|0005|AM541-HTTAUT
1815|AM541|000000007277077230|0006|AM541-HTTAUT
1815|AM541|000000007277077230|0007|AM541-HTTAUT
1815|AM541|000000007277077330|0001|AM541-HTTAUT
1815|AM541|000000007277077330|0003|AM541-HTTAUT
1815|AM541|000000007277077330|0004|AM541-HTTAUT
1815|AM541|000000007277077330|0005|AM541-HTTAUT
1815|AM541|000000007277077330|0006|AM541-HTTAUT
1815|AM541|000000007277077330|0007|AM541-HTTAUT
1815|AM541|000000007277077430|0001|AM541-HTTAUT
1815|AM541|000000007277077430|0003|AM541-HTTAUT
1815|AM541|000000007277077430|0004|AM541-HTTAUT
1815|AM541|000000007277077430|0005|AM541-HTTAUT
1815|AM541|000000007277077430|0006|AM541-HTTAUT
1815|AM541|000000007277077430|0007|AM541-HTTAUT
1815|AM541|000000007277077530|0001|AM541-HTTAUT
1815|AM541|000000007277077530|0003|AM541-HTTAUT
1815|AM541|000000007277077530|0004|AM541-HTTAUT
1815|AM541|000000007277077530|0005|AM541-HTTAUT
1815|AM541|000000007277077530|0006|AM541-HTTAUT
1815|AM541|000000007277077530|0007|AM541-HTTAUT
1815|AM541|000000007277077630|0001|AM541-HTTAUT
1815|AM541|000000007277077630|0003|AM541-HTTAUT
1815|AM541|000000007277077630|0004|AM541-HTTAUT
1815|AM541|000000007277077630|0005|AM541-HTTAUT
1815|AM541|000000007277077630|0006|AM541-HTTAUT
1815|AM541|000000007277077630|0007|AM541-HTTAUT
1815|AM541|000000007277077730|0001|AM541-HTTAUT
1815|AM541|000000007277077730|0003|AM541-HTTAUT
1815|AM541|000000007277077730|0004|AM541-HTTAUT
1815|AM541|000000007277077730|0005|AM541-HTTAUT
1815|AM541|000000007277077730|0006|AM541-HTTAUT
1815|AM541|000000007277077730|0007|AM541-HTTAUT
1815|AM541|000000007277077830|0001|AM541-HTTAUT
1815|AM541|000000007277077830|0003|AM541-HTTAUT
1815|AM541|000000007277077830|0004|AM541-HTTAUT
1815|AM541|000000007277077830|0005|AM541-HTTAUT
1815|AM541|000000007277077830|0006|AM541-HTTAUT
1815|AM541|000000007277077830|0007|AM541-HTTAUT
1815|AM541|000000007277077930|0001|AM541-HTTAUT
1815|AM541|000000007277077930|0003|AM541-HTTAUT
1815|AM541|000000007277077930|0004|AM541-HTTAUT
1815|AM541|000000007277077930|0005|AM541-HTTAUT
1815|AM541|000000007277077930|0006|AM541-HTTAUT
1815|AM541|000000007277077930|0007|AM541-HTTAUT
1815|AM541|000000007277078030|0001|AM541-HTTAUT
1815|AM541|000000007277078030|0003|AM541-HTTAUT
1815|AM541|000000007277078030|0004|AM541-HTTAUT
1815|AM541|000000007277078030|0005|AM541-HTTAUT
1815|AM541|000000007277078030|0006|AM541-HTTAUT
1815|AM541|000000007277078030|0007|AM541-HTTAUT
1815|AM541|000000007277078130|0001|AM541-HTTAUT
1815|AM541|000000007277078130|0003|AM541-HTTAUT
1815|AM541|000000007277078130|0004|AM541-HTTAUT
1815|AM541|000000007277078130|0005|AM541-HTTAUT
1815|AM541|000000007277078130|0006|AM541-HTTAUT
1815|AM541|000000007277078130|0007|AM541-HTTAUT
1815|AM541|000000007277078230|0001|AM541-HTTAUT
1815|AM541|000000007277078230|0003|AM541-HTTAUT
1815|AM541|000000007277078230|0004|AM541-HTTAUT
1815|AM541|000000007277078230|0005|AM541-HTTAUT
1815|AM541|000000007277078230|0006|AM541-HTTAUT
1815|AM541|000000007277078230|0007|AM541-HTTAUT
1815|AM541|000000007277078330|0001|AM541-HTTAUT
1815|AM541|000000007277078330|0007|AM541-HTTAUT
1815|AM541|000000007277078930|0001|AM541-HTTAUT
1815|AM541|000000007277078930|0002|AM541-HTTAUT
1815|AM541|000000007277078930|0003|AM541-HTTAUT
1815|AM541|000000007277078930|0004|AM541-HTTAUT
1815|AM541|000000007277078930|0005|AM541-HTTAUT
1815|AM541|000000007277078930|0006|AM541-HTTAUT
1815|AM541|000000007277078930|0007|AM541-HTTAUT
1815|AM541|000000007277079030|0001|AM541-HTTAUT
1815|AM541|000000007277079030|0002|AM541-HTTAUT
1815|AM541|000000007277079030|0003|AM541-HTTAUT
1815|AM541|000000007277079030|0004|AM541-HTTAUT
1815|AM541|000000007277079030|0005|AM541-HTTAUT
1815|AM541|000000007277079030|0006|AM541-HTTAUT
1815|AM541|000000007277079030|0007|AM541-HTTAUT
1815|AM541|000000007277079130|0001|AM541-HTTAUT
1815|AM541|000000007277079130|0002|AM541-HTTAUT
1815|AM541|000000007277079130|0003|AM541-HTTAUT
1815|AM541|000000007277079130|0004|AM541-HTTAUT
1815|AM541|000000007277079130|0005|AM541-HTTAUT
1815|AM541|000000007277079130|0006|AM541-HTTAUT
1815|AM541|000000007277079130|0007|AM541-HTTAUT
1815|AM541|000000007277116830|0001|AM541-HTTAUT
1815|AM541|000000007277116830|0002|AM541-HTTAUT
1815|AM541|000000007277116830|0003|AM541-HTTAUT
1815|AM541|000000007277116830|0004|AM541-HTTAUT
1815|AM541|000000007277116830|0005|AM541-HTTAUT
1815|AM541|000000007277116830|0007|AM541-HTTAUT
1815|AM541|000000007277117130|0001|AM541-HTTAUT
1815|AM541|000000007277117130|0002|AM541-HTTAUT
1815|AM541|000000007277117130|0003|AM541-HTTAUT
1815|AM541|000000007277117130|0004|AM541-HTTAUT
1815|AM541|000000007277117130|0005|AM541-HTTAUT
1815|AM541|000000007277117130|0006|AM541-HTTAUT
1815|AM541|000000007277117130|0007|AM541-HTTAUT
1815|AM541|000000007277117230|0001|AM541-HTTAUT
1815|AM541|000000007277117230|0002|AM541-HTTAUT
1815|AM541|000000007277117230|0003|AM541-HTTAUT
1815|AM541|000000007277117230|0004|AM541-HTTAUT
1815|AM541|000000007277117230|0005|AM541-HTTAUT
1815|AM541|000000007277117230|0006|AM541-HTTAUT
1815|AM541|000000007277117230|0007|AM541-HTTAUT
1815|AM541|000000007277117330|0001|AM541-HTTAUT
1815|AM541|000000007277117330|0003|AM541-HTTAUT
1815|AM541|000000007277117330|0004|AM541-HTTAUT
1815|AM541|000000007277117330|0005|AM541-HTTAUT
1815|AM541|000000007277117330|0006|AM541-HTTAUT
1815|AM541|000000007277117430|0001|AM541-HTTAUT
1815|AM541|000000007277117430|0003|AM541-HTTAUT
1815|AM541|000000007277117430|0004|AM541-HTTAUT
1815|AM541|000000007277117430|0005|AM541-HTTAUT
1815|AM541|000000007277117430|0006|AM541-HTTAUT
1815|AM541|000000007277117530|0001|AM541-HTTAUT
1815|AM541|000000007277117530|0003|AM541-HTTAUT
1815|AM541|000000007277117530|0004|AM541-HTTAUT
1815|AM541|000000007277117530|0005|AM541-HTTAUT
1815|AM541|000000007277117530|0006|AM541-HTTAUT
1815|AM541|000000007277117530|0007|AM541-HTTAUT
1815|AM541|000000007277117630|0001|AM541-HTTAUT
